CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Churn Reason,Churn Value
1696-MZVAU,1.0,United States,California,Los Angeles,90043.0,"33.988543, -118.334081",33.988543,-118.334081,Male,No,Yes,No,39.0,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.25,947.75,4259.0,,0.0
3466-WAESX,1.0,United States,California,Rancho Cucamonga,91701.0,"34.132275, -117.611478",34.132275,-117.611478,Male,No,No,Yes,16.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.1,1083.7,5172.0,,0.0
2405-LBMUW,1.0,United States,California,Oceanside,92057.0,"33.254497, -117.285879",33.254497,-117.285879,Female,No,Yes,Yes,61.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),50.7,3088.75,5024.0,,0.0
4061-UKJWL,1.0,United States,California,San Francisco,94102.0,"37.7795, -122.419233",37.7795,-122.419233,Male,No,No,No,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.45,141.7,3666.0,,0.0
1599-MMYRQ,1.0,United States,California,Forestville,95436.0,"38.499302, -122.92444",38.499302,-122.92444,Male,No,Yes,Yes,62.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,4983.05,5179.0,,0.0
1641-BYBTK,1.0,United States,California,Stockton,95205.0,"37.965695, -121.260051",37.965695,-121.260051,Male,No,No,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,98.35,3478.0,,0.0
3863-IUBJR,1.0,United States,California,Oakland,94607.0,"37.80707, -122.297401",37.80707,-122.297401,Male,No,Yes,No,12.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.65,696.35,2595.0,Competitor had better devices,1.0
7916-VCCPB,1.0,United States,California,Parker Dam,92267.0,"34.273872, -114.192901",34.273872,-114.192901,Female,No,Yes,Yes,16.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,3624.0,,0.0
7733-UDMTP,1.0,United States,California,Fresno,93726.0,"36.793601, -119.761131",36.793601,-119.761131,Female,Yes,No,No,57.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,3094.05,4622.0,,0.0
7562-GSUHK,1.0,United States,California,Jamestown,95327.0,"37.84771, -120.486589",37.84771,-120.486589,Female,No,No,No,16.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,5497.0,Competitor made better offer,1.0
6137-NICCO,1.0,United States,California,Perris,92571.0,"33.828289, -117.201666",33.828289,,Female,No,Yes,Yes,6.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518.75,3083.0,,0.0
3627-FCRDW,1.0,United States,California,Hughson,95326.0,"37.5923, -120.853288",37.5923,-120.853288,Female,No,No,No,9.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,2236.0,Competitor offered more data,1.0
8008-OTEZX,1.0,United States,California,Villa Park,92861.0,"33.817473, -117.810462",33.817473,-117.810462,Female,No,Yes,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,708.8,3739.0,,0.0
2589-AYCRP,1.0,United States,California,Cedar Glen,92321.0,"34.255203, -117.175654",34.255203,-117.175654,Female,No,No,No,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,989.05,4934.0,,0.0
0623-GDISB,1.0,United States,California,San Clemente,92673.0,"33.4725, -117.584273",33.4725,-117.584273,Female,No,No,No,1.0,Yes,No,,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,5838.0,,0.0
5310-NOOVA,1.0,United States,California,Redwood Valley,95470.0,"39.298065, -123.25211",39.298065,-123.25211,Male,No,No,No,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.95,907.05,4006.0,,0.0
9800-ONTFE,1.0,United States,California,Brooks,95606.0,"38.809804, -122.241383",38.809804,-122.241383,Female,No,Yes,Yes,22.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.8,1615.1,4479.0,,0.0
0428-AXXLJ,1.0,United States,California,Bellflower,90706.0,"33.887676, -118.127289",33.887676,-118.127289,Male,No,No,No,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.5,516.3,4761.0,,0.0
0906-QVPMS,1.0,United States,California,Monterey,93940.0,"36.362741, -121.869685",36.362741,-121.869685,Male,No,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.15,8349.45,5398.0,,0.0
2580-ASVVY,1.0,United States,California,San Ysidro,92173.0,"32.555828, -117.040073",32.555828,-117.040073,Female,No,Yes,No,37.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,45.4,1593.1,4051.0,,0.0
3374-LXDEV,1.0,United States,California,Pearblossom,93553.0,"34.445239, -117.894868",34.445239,-117.894868,Female,No,No,No,13.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.4,1132.35,2226.0,Attitude of service provider,1.0
8799-OXZMD,1.0,United States,California,Los Angeles,90048.0,"34.072945, -118.37267",34.072945,-118.37267,Female,No,No,No,28.0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.75,,5463.0,,0.0
0297-RBCSG,1.0,United States,California,San Francisco,94104.0,"37.791222, -122.402241",37.791222,-122.402241,Male,No,No,No,19.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,2051.0,,0.0
9753-OYLBX,1.0,United States,California,San Diego,92122.0,"32.85723, -117.209774",32.85723,-117.209774,Female,No,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,4454.0,,0.0
4925-LMHOK,1.0,United States,California,Stockton,95212.0,"38.049457, -121.21653",38.049457,-121.21653,Male,No,No,No,15.0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.6,939.7,2003.0,Service dissatisfaction,1.0
2446-PLQVO,1.0,United States,California,Santa Clarita,91350.0,"34.502432, -118.41459",34.502432,-118.41459,Male,No,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,4512.0,Don't know,1.0
6497-TILVL,1.0,United States,California,La Mirada,90638.0,"33.902045, -118.008961",33.902045,-118.008961,Female,No,Yes,Yes,7.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,3097.0,,0.0
7147-AYBAA,1.0,United States,California,Berkeley,94702.0,"37.866009, -122.286228",37.866009,-122.286228,Male,No,No,No,37.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.35,2552.9,5402.0,,0.0
6719-OXYBR,1.0,United States,California,California City,93505.0,"35.151491, -117.927597",35.151491,-117.927597,Male,No,No,No,15.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,5559.0,,0.0
6862-CQUMB,1.0,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162,Male,No,No,No,37.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,2640.0,,0.0
9308-ANMVE,1.0,United States,California,Los Olivos,93441.0,"34.70434, -120.02609",34.70434,-120.02609,Male,No,No,Yes,47.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.3,2654.05,5491.0,,0.0
7596-ZYWBB,1.0,United States,California,Bakersfield,93312.0,"35.392599, -119.245341",35.392599,-119.245341,Female,No,No,No,65.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,59.6,3739.8,4372.0,,0.0
4576-CSAJH,1.0,United States,California,Los Angeles,90001.0,"33.973616, -118.24902",33.973616,-118.24902,Male,No,No,No,22.0,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),55.15,1193.05,5866.0,Attitude of support person,1.0
3050-RLLXC,1.0,United States,California,Kyburz,95720.0,"38.766036, -120.209673",38.766036,-120.209673,Female,No,Yes,Yes,56.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),81.25,4620.4,5907.0,,0.0
5133-VRSAB,1.0,United States,California,Olema,94950.0,"38.052209, -122.775567",38.052209,-122.775567,Male,No,No,No,8.0,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.35,216.45,5369.0,,0.0
5148-HKFIR,1.0,United States,California,Piru,93040.0,"34.432843, -118.730106",34.432843,-118.730106,Female,No,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,406.95,4404.0,,0.0
6284-KMNUF,1.0,United States,California,Twentynine Palms,92278.0,"34.457829, -116.139589",34.457829,-116.139589,Female,No,Yes,No,56.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,4615.0,,0.0
2323-ARSVR,1.0,United States,California,Milpitas,95035.0,"37.441931, -121.878502",37.441931,-121.878502,Male,No,Yes,No,67.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.05,7321.05,6103.0,,0.0
0397-GZBBC,1.0,United States,California,South Dos Palos,93665.0,"36.959731, -120.653519",36.959731,-120.653519,Male,Yes,Yes,No,59.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,5390.0,Price too high,1.0
4958-GZWIY,1.0,United States,California,North Palm Springs,92258.0,"33.906496, -116.569499",33.906496,-116.569499,Male,No,Yes,No,7.0,Yes,No,DSL,No,No,Yes,No,No,No,,No,Electronic check,48.7,340.25,2984.0,Don't know,1.0
0836-SEYLU,1.0,United States,California,San Diego,92128.0,"33.000269, -117.072093",33.000269,-117.072093,Male,No,Yes,No,9.0,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,40.65,328.95,4800.0,Poor expertise of online support,1.0
5701-SVCWR,1.0,United States,California,Laguna Niguel,92677.0,"33.529047, -117.701175",33.529047,-117.701175,Female,No,No,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.0,24,2559.0,,0.0
5150-ITWWB,1.0,United States,California,Hamilton City,95951.0,"39.732767, -122.042298",39.732767,-122.042298,Male,Yes,No,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,,,0.0
3096-GKWEB,1.0,United States,California,Bakersfield,93306.0,"35.449881, -118.841442",35.449881,-118.841442,Male,No,Yes,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,1691.9,4477.0,,0.0
1094-BKOSX,1.0,United States,California,Coleville,96107.0,"38.42528, -119.475741",38.42528,-119.475741,Female,No,Yes,Yes,45.0,No,No phone service,DSL,,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),51.0,2264.5,4534.0,,0.0
2520-SGTTA,1.0,United States,California,Ben Lomond,95005.0,"37.078873, -122.090386",37.078873,-122.090386,Female,No,Yes,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0, ,3763.0,,0.0
3057-VJJQE,1.0,United States,California,Yorba Linda,92886.0,"33.897253, -117.792202",33.897253,-117.792202,Male,No,No,No,35.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,55.25,1924.1,5498.0,,0.0
8735-NBLWT,1.0,United States,California,Foresthill,95631.0,"39.031876, -120.811141",39.031876,-120.811141,Male,No,No,Yes,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,184.1,4195.0,,0.0
3764-MNMOI,1.0,United States,California,Boulevard,91905.0,"32.677097, -116.304991",32.677097,-116.304991,Male,No,No,No,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.2,908.15,2776.0,,0.0
8884-MRNSU,1.0,United States,California,Caruthers,93609.0,"36.5276, -119.865999",36.5276,-119.865999,Male,No,Yes,No,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,329.75,3526.0,,0.0
2632-UCGVD,1.0,United States,California,Fairfield,94533.0,"38.287136, -122.02711",38.287136,-122.02711,Male,Yes,Yes,No,66.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,6871.9,4512.0,Extra data charges,1.0
4625-XMOYM,1.0,United States,California,Annapolis,95412.0,"38.731055, -123.316553",38.731055,-123.316553,Female,No,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.25,1988.05,5098.0,,0.0
4176-FXYBO,1.0,United States,California,Whittier,90603.0,"33.945318, -117.992066",33.945318,-117.992066,Male,No,Yes,No,54.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,109.55,6118.95,6130.0,,0.0
0238-WHBIQ,1.0,United States,California,Folsom,95630.0,"38.672638, -121.147403",38.672638,-121.147403,Male,No,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,4193.0,,0.0
6646-QVXLR,1.0,United States,California,Napa,94558.0,"38.489789, -122.27011",38.489789,-122.27011,Male,Yes,Yes,No,62.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,6383.35,5052.0,Competitor offered higher download speeds,1.0
9845-PEEKO,1.0,United States,California,Brookdale,95007.0,"37.106902, -122.100006",37.106902,-122.100006,Female,Yes,No,No,59.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.2,4590.35,5400.0,,0.0
5649-ANRML,1.0,United States,California,Clipper Mills,95930.0,"39.562239, -121.14836",39.562239,-121.14836,Male,Yes,No,No,2.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,180.25,4486.0,Don't know,1.0
0265-EDXBD,1.0,United States,California,Mount Laguna,91948.0,"32.830852, -116.444601",32.830852,-116.444601,Male,Yes,Yes,No,32.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,4105.0,Lack of self-service on Website,1.0
6366-XIVKZ,1.0,United States,California,San Jose,95122.0,"37.32886, -121.834567",37.32886,-121.834567,Female,No,Yes,Yes,13.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.15,816.8,5916.0,,0.0
9835-ZIITK,1.0,United States,California,Campbell,95008.0,"37.279689, -121.954567",37.279689,-121.954567,Male,Yes,Yes,No,66.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,7491.75,4281.0,Competitor made better offer,1.0
0564-MUUQK,1.0,United States,California,Imperial Beach,91932.0,"32.579134, -117.119009",32.579134,-117.119009,Female,No,Yes,Yes,20.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,1916.2,3186.0,,0.0
8079-XRJRS,1.0,United States,California,Pleasant Grove,95668.0,"38.833554, -121.498102",38.833554,-121.498102,Male,No,Yes,No,65.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,89.75,5769.6,6110.0,Network reliability,1.0
7017-VFHAY,1.0,United States,California,Glendora,91740.0,"34.119363, -117.855059",34.119363,-117.855059,Female,No,Yes,Yes,61.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.1,7008.15,6090.0,,0.0
2607-DHDAK,1.0,United States,California,Bakersfield,93307.0,"35.280113, -118.962329",35.280113,-118.962329,Male,No,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1414.65,5027.0,,0.0
6229-UOLQL,1.0,United States,California,White Water,92282.0,"33.972293, -116.654195",33.972293,-116.654195,Male,No,Yes,Yes,56.0,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,52.0,2884.9,5845.0,,0.0
7398-HPYZQ,1.0,United States,California,,92223.0,"33.946982, -116.977672",33.946982,-116.977672,Male,No,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,6404,5007.0,,0.0
3011-WQKSZ,1.0,United States,California,Foresthill,95631.0,"39.031876, -120.811141",39.031876,-120.811141,Male,No,No,Yes,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,377.55,5188.0,,0.0
,1.0,United States,California,Oakland,94602.0,"37.803883, -122.208417",37.803883,-122.208417,Female,No,Yes,No,71.0,No,No phone service,DSL,,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.65,4145.25,4151.0,,0.0
0056-EPFBG,1.0,United States,California,Redding,96003.0,"40.677649, -122.29467",40.677649,-122.29467,Male,No,Yes,Yes,20.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,3899.0,,0.0
4672-FOTSD,1.0,United States,California,,96023.0,"41.949216, -122.050062",41.949216,-122.050062,Male,No,No,No,12.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,832.3,4334.0,,0.0
3399-BMLVW,1.0,United States,California,Whitmore,96096.0,"40.637105, -121.906949",40.637105,-121.906949,Male,No,Yes,No,51.0,Yes,No,DSL,,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),60.5,3121.45,4994.0,,0.0
5673-FSSMF,1.0,United States,California,Delhi,95315.0,"37.422961, -120.765493",37.422961,-120.765493,,No,No,No,1.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.15,60.15,4611.0,Attitude of support person,1.0
0784-GTUUK,1.0,United States,California,Newman,95360.0,"37.343846, -121.039391",37.343846,-121.039391,Male,No,Yes,No,62.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.75,1446.8,4811.0,,0.0
4250-ZBWLV,1.0,United States,California,Olema,94950.0,"38.052209, -122.775567",38.052209,-122.775567,Male,No,No,No,68.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,4454.0,Competitor offered higher download speeds,1.0
8219-VYBVI,1.0,United States,California,Rancho Santa Fe,92067.0,"33.012751, -117.200617",33.012751,-117.200617,Male,No,No,Yes,39.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1004.35,4295.0,,0.0
2165-VOEGB,1.0,United States,California,Burbank,91501.0,"34.188339, -118.300942",34.188339,-118.300942,Female,No,No,No,46.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,3322.0,Don't know,1.0
3750-CKVKH,1.0,United States,California,Clearlake Oaks,95423.0,"39.07116, -122.598542",39.07116,-122.598542,Male,No,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,2299.0,Don't know,1.0
1465-VINDH,1.0,United States,California,Los Angeles,90028.0,"34.099869, -118.326843",34.099869,-118.326843,Female,No,Yes,No,10.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,3596.0,Competitor offered higher download speeds,1.0
3285-UCQVC,1.0,United States,California,Seaside,93955.0,"36.625114, -121.823565",36.625114,-121.823565,Female,No,No,No,37.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),28.6,973.55,4429.0,Don't know,1.0
9365-CSLBQ,1.0,United States,California,Richgrove,93261.0,"35.809921, -119.127437",35.809921,-119.127437,Male,No,No,Yes,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,,No,Mailed check,24.35,1654.6,4155.0,,0.0
9518-IMLHK,1.0,United States,California,Sacramento,95820.0,"38.53508, -121.444144",38.53508,-121.444144,Male,No,No,No,31.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.45,2156.25,3175.0,,0.0
,1.0,United States,California,San Diego,92119.0,"32.802959, -117.027095",32.802959,-117.027095,Female,No,Yes,No,54.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.15,3715.65,4596.0,Network reliability,1.0
1915-OAKWD,1.0,United States,California,Belvedere Tiburon,94920.0,"37.885629, -122.46858",37.885629,-122.46858,Female,No,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.3,360.35,2870.0,,0.0
1258-YMZNM,1.0,United States,California,Montara,94037.0,"37.540582, -122.509594",37.540582,-122.509594,Female,Yes,No,No,27.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),110.5,2857.6,4997.0,,0.0
6171-ZTVYB,1.0,United States,California,San Diego,92104.0,"32.741499, -117.127409",32.741499,-117.127409,Male,No,Yes,No,43.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.25,2907.35,2168.0,,0.0
3199-XGZCY,1.0,United States,California,Granada Hills,91344.0,"34.291273, -118.505104",34.291273,-118.505104,Female,No,No,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,2332.0,,0.0
5748-RNCJT,1.0,United States,California,Sacramento,95820.0,"38.53508, -121.444144",38.53508,-121.444144,Male,No,No,No,69.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.5,7348.8,4859.0,Competitor offered higher download speeds,1.0
3205-MXZRA,1.0,United States,California,Standish,96128.0,"40.346634, -120.386422",40.346634,-120.386422,Male,No,No,No,26.0,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.45,1507,2074.0,,
4846-WHAFZ,1.0,United States,California,Whittier,90602.0,"33.972119, -118.020188",33.972119,-118.020188,Female,Yes,Yes,Yes,37.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,2793.0,Extra data charges,1.0
8944-AILEF,1.0,United States,California,Keyes,95328.0,"37.555631, -120.911653",37.555631,-120.911653,Male,No,Yes,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,340.85,2483.0,,0.0
8218-FFJDS,1.0,United States,California,Georgetown,95634.0,"38.9386, -120.785514",38.9386,-120.785514,Female,No,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.4,6058.95,6114.0,,0.0
1710-RCXUS,1.0,United States,California,Orange,92866.0,"33.784597, -117.844535",33.784597,-117.844535,Male,No,Yes,No,51.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.35,4614.55,4965.0,,0.0
7599-FKVXZ,1.0,United States,California,South Pasadena,91030.0,"34.110444, -118.156957",34.110444,-118.156957,Male,No,Yes,No,42.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,2265.0,Don't know,1.0
1241-FPMOF,1.0,United States,California,Seal Beach,90740.0,"33.75462, -118.071128",33.75462,-118.071128,Male,No,No,No,52.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1025.05,5157.0,,0.0
8597-CWYHH,1.0,United States,California,Torrance,90502.0,"33.833181, -118.292062",33.833181,-118.292062,Male,No,No,No,43.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,5845.0,,0.0
6352-GIGGQ,1.0,United States,California,Vidal,92280.0,"34.264124, -114.717964",34.264124,-114.717964,Male,No,No,No,67.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.8,5903.15,4081.0,,0.0
5110-CHOPY,1.0,United States,California,Carlsbad,92009.0,"33.098018, -117.258203",33.098018,-117.258203,Female,No,,No,60.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,4173.0,,0.0
4430-UZIPO,1.0,United States,California,Los Angeles,90020.0,"34.066367, -118.309868",34.066367,-118.309868,Male,No,No,No,3.0,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.85,108.7,5825.0,Competitor offered more data,1.0
3244-CQPHU,1.0,United States,California,Berkeley,94710.0,"37.872902, -122.303708",37.872902,-122.303708,Female,Yes,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.1,7746.7,5232.0,,0.0
2848-YXSMW,1.0,United States,California,Torrance,90503.0,"33.840399, -118.353714",33.840399,-118.353714,Male,No,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,5234.0,,0.0
0239-OXEXL,1.0,United States,California,Oakland,94619.0,"37.787186, -122.14633",37.787186,-122.14633,Female,No,No,No,46.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,3509.0,,0.0
2603-HVKCG,1.0,United States,California,Meridian,95957.0,"39.068071, -121.832638",39.068071,-121.832638,Male,No,No,No,31.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,2025.0,,0.0
